event_id,source,date,state,district,latitude,longitude,elevation_m,slope_deg,aspect_deg,landcover,soil_type,rainfall_24h_mm,rainfall_72h_mm,rainfall_7d_mm,antecedent_precip_index,soil_moisture_pct,landslide_occurred,landslide_type,fatalities,data_confidence
SYN_N_01306,SYNTHETIC_NER,2018-09-01,Mizoram,unspecified,26.23778,93.5548,225.1,20.5,348.8,forest,weathered_rock,14.7,44.4,88.6,60.6,38.7,0,n/a,0,low
SYN_N_00996,SYNTHETIC_NER,2015-11-05,Tripura,unspecified,27.60544,96.6828,306.8,28.49,326.8,forest,residual_soil,14.6,36.6,73.2,50.5,11.4,0,n/a,0,low
SYN_N_01089,SYNTHETIC_NER,2019-11-21,Sikkim,unspecified,23.27401,95.16951,1634.8,33.89,124.0,forest,colluvium,1.1,2.6,5.0,3.5,9.2,0,n/a,0,low
SYN_N_00004,SYNTHETIC_NER,2020-09-27,Meghalaya,unspecified,28.48162,91.49685,802.7,11.48,291.6,cropland,colluvium,75.8,175.0,366.8,251.0,31.3,0,n/a,0,low
SYN_N_01915,SYNTHETIC_NER,2021-08-26,Nagaland,unspecified,22.52218,91.83191,2647.3,23.38,176.8,grassland,unknown,20.9,41.4,82.4,57.8,5.0,0,n/a,0,low
SYN_N_00206,SYNTHETIC_NER,2018-03-14,Meghalaya,unspecified,25.94269,95.37448,1705.7,20.71,275.0,grassland,colluvium,100.6,255.1,508.7,351.0,19.7,0,n/a,0,low
SYN_N_00931,SYNTHETIC_NER,2021-08-02,Mizoram,unspecified,28.86795,88.69016,484.7,19.45,244.7,forest,weathered_rock,14.6,39.0,58.5,43.9,30.4,0,n/a,0,low
SYN_N_01558,SYNTHETIC_NER,2022-09-05,Nagaland,unspecified,23.00888,95.23931,1059.6,32.05,292.2,cropland,residual_soil,11.1,34.2,55.8,40.4,15.1,0,n/a,0,low
SYN_N_01006,SYNTHETIC_NER,2019-09-02,Mizoram,unspecified,24.57819,94.90733,1434.8,20.09,61.0,forest,colluvium,12.9,25.2,53.3,36.8,19.7,0,n/a,0,low
SYN_N_02333,SYNTHETIC_NER,2019-03-10,Manipur,unspecified,27.33096,94.74238,1902.4,14.33,301.2,grassland,colluvium,30.1,84.1,159.5,111.0,28.7,0,n/a,0,low
SYN_N_02118,SYNTHETIC_NER,2020-09-09,Meghalaya,unspecified,23.70883,92.01299,1494.0,17.11,88.2,forest,unknown,37.0,97.2,176.3,124.7,10.6,0,n/a,0,low
SYN_E_00259,SYNTHETIC_NER,2019-06-09,Nagaland,unspecified,22.31896,93.32818,1082.4,24.62,35.6,forest,colluvium,41.3,91.4,136.9,104.1,46.3,1,debris flow,0,low
SYN_N_00400,SYNTHETIC_NER,2019-10-23,Manipur,unspecified,22.86039,94.03912,2757.0,11.52,215.8,grassland,weathered_rock,15.8,45.9,88.5,61.2,24.1,0,n/a,0,low
SYN_N_00631,SYNTHETIC_NER,2016-10-23,Assam,unspecified,24.71338,88.89626,590.1,36.59,301.8,bare,colluvium,0.4,0.9,1.5,1.1,30.3,0,n/a,0,low
SYN_N_02044,SYNTHETIC_NER,2024-09-20,Nagaland,unspecified,29.25192,96.72825,578.2,19.21,2.6,forest,weathered_rock,9.6,21.9,34.4,25.7,18.7,0,n/a,0,low
SYN_E_00812,SYNTHETIC_NER,2021-09-13,Tripura,unspecified,26.50888,88.85785,792.0,35.08,132.0,cropland,residual_soil,31.2,80.8,159.4,110.2,39.7,1,debris flow,0,low
SYN_N_01391,SYNTHETIC_NER,2022-08-20,Manipur,unspecified,27.99581,88.90539,1031.6,14.54,336.4,built-up,weathered_rock,14.2,29.9,58.1,40.9,25.5,0,n/a,0,low
SYN_N_00917,SYNTHETIC_NER,2015-07-16,Manipur,unspecified,23.58495,95.50179,1664.7,10.0,109.7,forest,residual_soil,6.5,14.4,22.9,17.1,15.2,0,n/a,0,low
SYN_N_00346,SYNTHETIC_NER,2018-09-03,Assam,unspecified,26.39346,88.15415,307.7,17.18,137.4,bare,residual_soil,21.9,41.2,85.5,59.5,12.0,0,n/a,0,low
SYN_N_00423,SYNTHETIC_NER,2022-09-10,Meghalaya,unspecified,22.20678,90.70831,1209.5,29.2,223.6,forest,colluvium,54.2,120.4,246.4,170.2,20.4,0,n/a,0,low
SYN_N_02227,SYNTHETIC_NER,2024-08-02,Mizoram,unspecified,26.56363,92.12007,1837.3,21.27,251.0,forest,residual_soil,20.3,51.0,108.3,73.5,46.6,0,n/a,0,low
SYN_N_00773,SYNTHETIC_NER,2025-08-21,Manipur,unspecified,29.4594,90.74179,878.4,34.57,16.7,grassland,residual_soil,5.6,15.0,28.4,19.9,36.9,0,n/a,0,low
SYN_N_01601,SYNTHETIC_NER,2023-09-19,Mizoram,unspecified,21.78806,89.22385,748.3,16.91,194.6,forest,colluvium,25.5,67.0,126.8,88.6,23.0,0,n/a,0,low
SYN_N_02065,SYNTHETIC_NER,2022-08-15,Tripura,unspecified,27.75704,96.4055,855.0,18.53,97.5,grassland,unknown,12.6,30.9,60.9,42.2,31.8,0,n/a,0,low
SYN_N_01419,SYNTHETIC_NER,2019-08-12,Manipur,unspecified,24.78956,92.93333,1073.6,32.09,332.3,forest,weathered_rock,6.3,13.0,21.0,15.7,28.5,0,n/a,0,low
SYN_N_00178,SYNTHETIC_NER,2018-08-09,Arunachal Pradesh,unspecified,28.23609,96.65136,4404.6,25.39,68.8,grassland,weathered_rock,21.3,41.4,67.7,50.5,24.7,0,n/a,0,low
SYN_N_02252,SYNTHETIC_NER,2021-09-17,Assam,unspecified,29.29214,88.44234,98.6,38.85,195.7,forest,weathered_rock,13.9,35.2,65.3,46.0,36.6,0,n/a,0,low
SYN_N_01933,SYNTHETIC_NER,2019-09-13,Sikkim,unspecified,28.79387,97.15235,4233.0,14.18,190.3,forest,residual_soil,11.7,22.7,33.1,25.7,20.4,0,n/a,0,low
SYN_N_00037,SYNTHETIC_NER,2019-07-01,Tripura,unspecified,22.09937,88.1043,792.1,25.63,52.6,cropland,residual_soil,4.8,11.1,16.1,12.4,24.2,0,n/a,0,low
SYN_N_02232,SYNTHETIC_NER,2015-03-18,Manipur,unspecified,24.21849,90.96527,2817.3,32.19,260.4,forest,colluvium,4.7,11.4,22.2,15.5,32.7,0,n/a,0,low
SYN_E_01071,SYNTHETIC_NER,2018-08-11,Meghalaya,unspecified,27.00984,94.04916,1415.7,26.81,22.9,forest,colluvium,102.6,274.4,426.4,316.0,44.5,1,mudslide,0,low
SYN_N_01646,SYNTHETIC_NER,2024-06-26,Manipur,unspecified,27.76896,93.77331,1875.7,23.38,306.1,forest,unknown,20.0,55.7,102.6,72.0,24.2,0,n/a,0,low
SYN_N_00545,SYNTHETIC_NER,2015-10-08,Assam,unspecified,27.64964,96.40766,80.4,32.0,259.2,forest,residual_soil,0.0,0.0,0.0,0.0,19.5,0,n/a,0,low
SYN_N_00940,SYNTHETIC_NER,2024-08-13,Assam,unspecified,22.42612,93.09972,248.7,31.98,306.5,cropland,residual_soil,25.6,54.5,101.1,72.0,19.1,0,n/a,0,low
SYN_N_02298,SYNTHETIC_NER,2021-07-09,Mizoram,unspecified,22.83955,94.49323,337.6,5.05,187.9,bare,weathered_rock,13.7,39.6,86.2,57.7,20.4,0,n/a,0,low
SYN_N_00718,SYNTHETIC_NER,2020-07-23,Meghalaya,unspecified,27.81602,93.14071,576.7,33.83,99.4,forest,unknown,114.9,227.7,447.4,315.0,15.5,0,n/a,0,low
SYN_N_00661,SYNTHETIC_NER,2018-09-25,Sikkim,unspecified,29.36109,90.86986,2376.5,22.31,341.3,forest,residual_soil,11.1,31.2,53.6,38.4,20.4,0,n/a,0,low
SYN_N_00525,SYNTHETIC_NER,2023-07-15,Arunachal Pradesh,unspecified,26.5195,90.47791,3863.5,10.24,73.8,forest,residual_soil,9.0,28.6,48.7,34.7,33.3,0,n/a,0,low
SYN_N_02353,SYNTHETIC_NER,2023-07-20,Manipur,unspecified,23.68411,88.91703,1583.0,34.36,10.1,bare,residual_soil,16.0,39.4,68.0,49.0,20.6,0,n/a,0,low
SYN_N_01757,SYNTHETIC_NER,2024-06-01,Mizoram,unspecified,22.86231,93.44052,1934.4,15.22,333.2,forest,colluvium,3.9,10.7,20.0,14.0,26.2,0,n/a,0,low
SYN_E_00108,SYNTHETIC_NER,2025-09-15,Manipur,unspecified,22.70795,96.67762,2548.8,30.92,324.9,grassland,colluvium,24.9,66.7,142.1,96.0,21.7,1,soil slide,0,low
SYN_E_01084,SYNTHETIC_NER,2016-06-17,Meghalaya,unspecified,29.46406,92.94471,282.6,45.95,33.0,forest,weathered_rock,200.5,538.2,1170.4,786.8,47.8,1,soil slide,0,low
SYN_N_00450,SYNTHETIC_NER,2023-09-11,Tripura,unspecified,23.01218,96.87626,271.0,39.69,257.1,grassland,colluvium,27.7,84.5,174.9,118.4,21.2,0,n/a,0,low
SYN_N_00177,SYNTHETIC_NER,2018-05-08,Tripura,unspecified,23.64454,91.02368,398.9,22.29,206.0,forest,residual_soil,22.4,44.1,85.8,60.6,30.6,0,n/a,0,low
SYN_E_00318,SYNTHETIC_NER,2016-06-02,Arunachal Pradesh,unspecified,27.31719,89.99657,4208.0,47.99,236.3,grassland,residual_soil,34.2,62.8,89.7,70.5,36.3,1,debris flow,0,low
SYN_E_00816,SYNTHETIC_NER,2022-08-26,Assam,unspecified,23.99191,96.99381,460.5,37.61,12.7,built-up,weathered_rock,23.8,74.6,161.9,108.1,50.8,1,soil slide,0,low
SYN_E_00059,SYNTHETIC_NER,2023-08-15,Tripura,unspecified,24.71638,90.13455,296.3,36.02,304.8,forest,residual_soil,33.4,66.5,143.3,98.3,42.6,1,soil slide,0,low
SYN_E_00893,SYNTHETIC_NER,2024-06-16,Arunachal Pradesh,unspecified,23.08069,88.85189,2736.8,32.04,27.0,forest,colluvium,71.5,176.9,320.0,227.4,40.3,1,mudslide,0,low
SYN_N_00219,SYNTHETIC_NER,2020-10-26,Nagaland,unspecified,26.88121,91.21394,704.4,18.59,360.0,grassland,colluvium,14.0,34.5,61.2,43.7,20.7,0,n/a,0,low
SYN_N_00170,SYNTHETIC_NER,2021-06-27,Mizoram,unspecified,25.71511,91.95809,1588.7,16.24,126.0,cropland,weathered_rock,10.5,28.7,52.3,36.8,29.7,0,n/a,0,low
SYN_N_00095,SYNTHETIC_NER,2020-07-11,Manipur,unspecified,23.56001,89.52694,846.1,19.23,24.2,grassland,residual_soil,6.5,18.0,38.8,26.1,15.9,0,n/a,0,low
SYN_N_02306,SYNTHETIC_NER,2019-04-26,Tripura,unspecified,25.84356,90.71742,350.7,15.92,332.3,forest,colluvium,16.1,29.2,57.1,40.5,34.2,0,n/a,0,low
SYN_N_00766,SYNTHETIC_NER,2021-07-16,Manipur,unspecified,22.75301,97.46057,1021.8,22.72,28.3,forest,weathered_rock,12.5,23.8,44.6,32.0,40.1,0,n/a,0,low
SYN_E_00765,SYNTHETIC_NER,2024-09-16,Sikkim,unspecified,21.5344,92.27122,345.7,42.73,266.0,forest,weathered_rock,15.7,41.0,70.9,50.9,38.8,1,rock slide,0,low
SYN_N_01284,SYNTHETIC_NER,2020-08-20,Meghalaya,unspecified,27.90542,93.61949,1054.5,33.45,266.9,forest,residual_soil,21.1,56.9,86.3,64.4,33.8,0,n/a,0,low
SYN_N_00779,SYNTHETIC_NER,2023-09-19,Tripura,unspecified,23.05363,94.55322,136.6,19.43,161.7,built-up,residual_soil,1.3,2.9,5.3,3.8,25.1,0,n/a,0,low
SYN_E_00912,SYNTHETIC_NER,2017-09-23,Manipur,unspecified,24.63871,93.44629,1276.8,34.95,21.1,cropland,unknown,19.0,57.5,102.4,72.3,42.6,1,soil slide,0,low
SYN_N_00020,SYNTHETIC_NER,2015-08-16,Sikkim,unspecified,25.40541,96.02297,2338.9,21.13,316.9,grassland,colluvium,30.2,85.6,140.7,102.0,29.4,0,n/a,0,low
SYN_N_01889,SYNTHETIC_NER,2016-10-11,Assam,unspecified,28.84571,96.79767,536.8,27.43,336.5,forest,colluvium,11.2,26.6,43.9,32.2,21.2,0,n/a,0,low
SYN_E_00727,SYNTHETIC_NER,2023-07-26,Assam,unspecified,22.0012,97.11175,482.6,35.59,245.0,cropland,weathered_rock,27.6,83.3,138.6,99.8,44.0,1,rock slide,0,low
SYN_N_00441,SYNTHETIC_NER,2025-08-24,Manipur,unspecified,27.6507,94.94271,952.4,11.98,93.7,bare,colluvium,21.5,63.8,121.7,84.3,40.4,0,n/a,0,low
SYN_N_01353,SYNTHETIC_NER,2016-07-27,Sikkim,unspecified,25.72297,89.64943,1913.4,8.02,65.8,cropland,colluvium,11.3,34.1,49.9,37.5,37.5,0,n/a,0,low
SYN_E_00220,SYNTHETIC_NER,2025-08-21,Meghalaya,unspecified,25.96309,94.87982,690.6,42.65,245.3,forest,colluvium,113.1,338.2,671.9,460.0,39.4,1,debris flow,0,low
SYN_N_01470,SYNTHETIC_NER,2021-06-13,Nagaland,unspecified,28.42251,92.08717,2872.6,16.08,238.5,grassland,residual_soil,12.8,36.4,79.1,53.1,23.3,0,n/a,0,low
SYN_E_00582,SYNTHETIC_NER,2017-06-15,Assam,unspecified,23.25906,93.04899,568.2,37.67,208.2,forest,residual_soil,32.8,71.9,126.7,91.5,39.5,1,debris flow,0,low
SYN_E_01055,SYNTHETIC_NER,2016-05-10,Arunachal Pradesh,unspecified,23.88007,91.20021,3169.9,43.38,308.4,bare,weathered_rock,68.2,187.8,334.4,237.2,41.2,1,rock slide,0,low
SYN_E_01192,SYNTHETIC_NER,2018-08-07,Meghalaya,unspecified,28.13891,96.71907,1508.5,38.52,59.1,forest,unknown,78.7,188.6,300.6,222.6,42.3,1,mudslide,0,low
SYN_E_00907,SYNTHETIC_NER,2025-09-11,Meghalaya,unspecified,25.63355,88.36672,417.3,35.15,220.1,bare,residual_soil,168.7,463.0,809.2,577.3,34.3,1,soil slide,0,low
SYN_E_00056,SYNTHETIC_NER,2023-08-06,Nagaland,unspecified,28.01579,90.23494,1650.4,39.66,99.4,built-up,residual_soil,30.7,61.3,119.0,84.0,43.8,1,soil slide,0,low
SYN_E_00187,SYNTHETIC_NER,2020-05-18,Manipur,unspecified,24.24151,94.16647,2531.6,24.32,179.2,forest,residual_soil,22.7,56.6,91.2,67.1,42.7,1,debris flow,0,low
SYN_N_00924,SYNTHETIC_NER,2022-09-10,Nagaland,unspecified,24.95689,96.68965,1804.0,35.48,33.9,forest,weathered_rock,17.2,32.0,46.9,36.5,28.6,0,n/a,0,low
SYN_N_00880,SYNTHETIC_NER,2021-09-19,Sikkim,unspecified,25.57058,93.95116,4269.3,34.29,311.7,bare,colluvium,11.2,30.3,50.8,36.7,22.8,0,n/a,0,low
SYN_N_01225,SYNTHETIC_NER,2023-08-16,Nagaland,unspecified,21.7613,96.47692,304.5,20.79,202.6,forest,residual_soil,15.3,44.9,89.9,61.5,14.8,0,n/a,0,low
SYN_N_02144,SYNTHETIC_NER,2018-06-24,Nagaland,unspecified,28.08231,88.38864,1013.3,23.94,207.6,forest,residual_soil,3.9,7.9,16.2,11.2,27.2,0,n/a,0,low
SYN_N_00605,SYNTHETIC_NER,2025-06-12,Assam,unspecified,26.33898,94.31269,172.3,11.06,33.4,forest,residual_soil,7.9,19.3,31.9,23.3,12.9,0,n/a,0,low
SYN_N_00055,SYNTHETIC_NER,2015-10-06,Meghalaya,unspecified,22.45608,97.33166,1911.7,31.0,87.4,forest,residual_soil,20.3,65.0,114.8,80.9,32.0,0,n/a,0,low
SYN_E_00468,SYNTHETIC_NER,2021-09-01,Meghalaya,unspecified,27.78741,94.60607,1607.2,38.66,19.2,grassland,colluvium,158.3,300.2,604.0,423.7,42.4,1,debris flow,0,low
SYN_E_01149,SYNTHETIC_NER,2019-07-26,Sikkim,unspecified,25.81898,90.46476,838.9,31.71,354.6,forest,weathered_rock,58.5,158.8,266.4,192.5,34.6,1,soil slide,0,low
SYN_N_02108,SYNTHETIC_NER,2015-08-02,Tripura,unspecified,28.04795,93.19685,748.7,18.26,94.9,cropland,residual_soil,14.8,28.2,47.0,34.9,36.5,0,n/a,0,low
SYN_N_01041,SYNTHETIC_NER,2015-05-17,Manipur,unspecified,22.28926,90.49475,2250.7,22.9,29.0,forest,colluvium,13.1,35.2,59.1,42.7,24.3,0,n/a,0,low
SYN_E_00226,SYNTHETIC_NER,2024-07-23,Sikkim,unspecified,23.67019,94.16087,4528.1,36.23,19.1,forest,colluvium,24.3,59.0,98.0,71.6,40.3,1,debris flow,0,low
SYN_E_00535,SYNTHETIC_NER,2024-09-18,Meghalaya,unspecified,21.87036,88.07471,1733.1,35.75,297.1,forest,residual_soil,66.1,182.0,307.5,221.5,34.9,1,rock slide,0,low
SYN_E_00905,SYNTHETIC_NER,2025-08-17,Tripura,unspecified,26.66863,96.42519,631.4,32.03,220.8,forest,colluvium,40.1,118.1,233.9,160.4,26.9,1,rock slide,0,low
SYN_E_00921,SYNTHETIC_NER,2021-09-08,Nagaland,unspecified,28.79965,90.52255,1945.8,32.87,209.7,grassland,weathered_rock,23.2,45.8,64.6,50.6,45.4,1,soil slide,0,low
SYN_N_01400,SYNTHETIC_NER,2021-12-07,Manipur,unspecified,25.65818,97.2287,2438.1,16.94,297.4,forest,colluvium,10.3,23.8,44.0,31.2,35.5,0,n/a,0,low
SYN_N_02099,SYNTHETIC_NER,2018-06-19,Assam,unspecified,27.21338,96.46605,138.4,20.4,222.0,bare,colluvium,3.1,6.8,13.9,9.6,17.1,0,n/a,0,low
SYN_N_02207,SYNTHETIC_NER,2025-09-16,Meghalaya,unspecified,26.66114,95.28735,1190.9,24.91,34.9,cropland,residual_soil,39.0,101.3,217.3,146.8,29.5,0,n/a,0,low
SYN_N_02149,SYNTHETIC_NER,2020-07-13,Manipur,unspecified,26.80473,90.31239,2673.7,12.92,74.9,forest,residual_soil,5.8,11.2,22.0,15.5,30.2,0,n/a,0,low
SYN_E_00697,SYNTHETIC_NER,2018-08-25,Nagaland,unspecified,27.07104,96.8472,1522.4,34.46,223.8,forest,unknown,43.1,85.4,119.9,94.2,46.7,1,soil slide,2,low
SYN_N_01735,SYNTHETIC_NER,2018-06-14,Mizoram,unspecified,22.84942,91.74934,759.3,24.94,148.3,grassland,colluvium,13.8,40.4,67.7,48.7,18.9,0,n/a,0,low
SYN_E_00210,SYNTHETIC_NER,2015-08-16,Mizoram,unspecified,28.15855,89.73758,1763.8,26.66,24.6,cropland,residual_soil,49.4,149.4,271.3,190.4,41.9,1,soil slide,0,low
SYN_N_01676,SYNTHETIC_NER,2016-07-06,Sikkim,unspecified,27.03655,90.23737,4504.3,21.96,64.5,forest,residual_soil,19.0,60.4,131.7,87.8,22.8,0,n/a,0,low
SYN_E_00069,SYNTHETIC_NER,2015-05-04,Manipur,unspecified,29.1976,92.28048,1886.6,34.67,65.1,forest,residual_soil,23.7,59.0,104.6,74.7,37.9,1,soil slide,0,low
SYN_E_00734,SYNTHETIC_NER,2016-07-11,Meghalaya,unspecified,24.15094,89.52188,453.4,34.68,124.9,forest,residual_soil,91.6,193.0,299.5,226.0,46.5,1,debris flow,0,low
SYN_N_00494,SYNTHETIC_NER,2016-09-19,Assam,unspecified,27.55468,92.96854,212.3,26.48,132.3,forest,colluvium,15.9,44.3,85.2,59.1,8.1,0,n/a,0,low
SYN_N_00092,SYNTHETIC_NER,2015-08-07,Meghalaya,unspecified,26.39547,88.25612,503.0,6.86,253.8,grassland,colluvium,26.7,69.4,122.1,87.2,33.0,0,n/a,0,low
SYN_N_02064,SYNTHETIC_NER,2023-10-07,Assam,unspecified,24.50398,92.55897,521.8,15.57,357.4,grassland,residual_soil,15.3,40.6,68.8,49.7,30.2,0,n/a,0,low
SYN_N_01947,SYNTHETIC_NER,2024-04-19,Arunachal Pradesh,unspecified,27.62211,94.53376,2083.9,11.76,35.1,grassland,residual_soil,12.3,37.1,69.0,48.1,9.2,0,n/a,0,low
SYN_E_00376,SYNTHETIC_NER,2015-08-19,Tripura,unspecified,25.31702,93.04755,162.9,38.25,162.9,forest,weathered_rock,31.2,84.8,178.5,120.9,38.2,1,soil slide,0,low
SYN_E_00436,SYNTHETIC_NER,2019-07-11,Nagaland,unspecified,24.87547,93.21315,818.5,49.31,74.1,forest,colluvium,29.9,67.9,101.4,77.1,41.9,1,mudslide,0,low
SYN_N_01214,SYNTHETIC_NER,2020-09-02,Mizoram,unspecified,24.64488,88.73969,1321.3,38.25,271.9,bare,weathered_rock,10.9,34.8,66.5,45.9,5.0,0,n/a,0,low
SYN_N_00704,SYNTHETIC_NER,2017-09-15,Tripura,unspecified,29.20386,89.96134,580.8,20.54,329.2,grassland,weathered_rock,15.0,33.8,54.8,40.6,17.9,0,n/a,0,low
SYN_N_02147,SYNTHETIC_NER,2019-09-08,Sikkim,unspecified,27.56494,97.30002,3216.4,23.36,43.5,grassland,residual_soil,11.5,21.1,43.8,30.5,20.6,0,n/a,0,low
SYN_E_00208,SYNTHETIC_NER,2016-07-15,Mizoram,unspecified,28.05791,88.02908,818.1,31.6,223.1,bare,weathered_rock,40.2,117.4,188.7,137.6,51.8,1,soil slide,0,low
SYN_N_00380,SYNTHETIC_NER,2025-07-21,Manipur,unspecified,22.65169,93.90089,1064.5,9.29,209.2,bare,weathered_rock,10.6,23.7,46.9,32.7,14.3,0,n/a,0,low
SYN_E_00565,SYNTHETIC_NER,2015-08-24,Meghalaya,unspecified,27.55632,97.01419,551.6,26.23,206.7,forest,weathered_rock,73.0,212.7,347.6,252.2,46.2,1,soil slide,0,low
SYN_E_00313,SYNTHETIC_NER,2019-08-27,Mizoram,unspecified,23.08737,94.91633,2130.8,36.73,259.0,forest,colluvium,25.8,75.8,146.2,101.0,27.2,1,mudslide,0,low
SYN_E_00601,SYNTHETIC_NER,2015-08-01,Sikkim,unspecified,28.3784,89.4192,792.6,39.34,122.7,cropland,residual_soil,29.8,67.7,122.5,87.5,30.3,1,rock slide,0,low
SYN_E_00233,SYNTHETIC_NER,2025-08-22,Sikkim,unspecified,25.51329,92.78569,2790.1,30.7,331.9,cropland,colluvium,46.5,87.9,188.6,130.0,39.4,1,soil slide,0,low
SYN_N_01916,SYNTHETIC_NER,2020-06-18,Mizoram,unspecified,22.80483,94.18674,1485.3,29.4,12.5,grassland,residual_soil,17.9,52.3,82.7,60.6,12.0,0,n/a,0,low
SYN_N_02066,SYNTHETIC_NER,2024-09-20,Meghalaya,unspecified,22.96841,91.43414,275.5,6.75,239.7,forest,residual_soil,108.2,256.4,362.2,279.7,11.8,0,n/a,0,low
SYN_N_01710,SYNTHETIC_NER,2019-02-21,Tripura,unspecified,27.6379,92.97431,509.8,22.53,15.7,cropland,weathered_rock,23.7,45.6,77.9,57.4,29.6,0,n/a,0,low
SYN_E_01114,SYNTHETIC_NER,2016-03-21,Meghalaya,unspecified,22.0663,94.70301,434.9,23.6,259.8,forest,unknown,137.0,383.6,664.6,474.8,40.9,1,mudslide,0,low
SYN_E_00012,SYNTHETIC_NER,2022-06-08,Tripura,unspecified,26.26571,90.19717,839.9,25.25,314.6,forest,colluvium,34.6,102.8,145.4,110.5,29.3,1,soil slide,0,low
SYN_E_00111,SYNTHETIC_NER,2020-04-10,Sikkim,unspecified,21.70814,95.9439,2920.6,22.02,27.6,forest,residual_soil,77.7,153.2,328.0,225.5,35.0,1,debris flow,0,low
SYN_N_01049,SYNTHETIC_NER,2022-10-13,Manipur,unspecified,22.95251,94.98402,1785.1,25.25,194.3,bare,unknown,17.8,52.1,85.4,61.9,16.4,0,n/a,0,low
SYN_N_00452,SYNTHETIC_NER,2017-09-05,Assam,unspecified,26.47153,92.08764,402.5,12.4,219.5,forest,colluvium,24.1,63.6,126.1,86.9,27.2,0,n/a,0,low
SYN_N_01286,SYNTHETIC_NER,2019-08-26,Mizoram,unspecified,25.55966,95.97021,186.2,27.11,84.5,bare,colluvium,23.8,61.7,115.1,80.8,29.5,0,n/a,0,low
SYN_N_00793,SYNTHETIC_NER,2022-06-06,Manipur,unspecified,28.60153,93.13379,1001.7,41.42,184.6,forest,weathered_rock,18.8,59.1,106.6,74.8,22.4,0,n/a,0,low
SYN_N_00459,SYNTHETIC_NER,2020-08-24,Tripura,unspecified,27.63129,92.50381,172.7,27.75,351.8,bare,weathered_rock,21.5,41.2,70.8,52.1,20.7,0,n/a,0,low
SYN_E_01017,SYNTHETIC_NER,2022-06-05,Manipur,unspecified,21.53868,90.09949,2264.3,33.31,248.8,forest,residual_soil,17.4,53.9,115.3,77.3,38.6,1,debris flow,0,low
SYN_N_01826,SYNTHETIC_NER,2025-07-15,Manipur,unspecified,25.23489,88.07013,1386.5,13.61,65.3,forest,colluvium,11.9,32.9,71.5,48.0,39.8,0,n/a,0,low
SYN_E_01151,SYNTHETIC_NER,2017-09-06,Nagaland,unspecified,23.65106,93.04531,1441.1,23.43,171.4,bare,weathered_rock,27.7,79.6,112.2,85.5,38.2,1,soil slide,0,low
SYN_N_01652,SYNTHETIC_NER,2019-07-18,Tripura,unspecified,25.49912,91.91007,30.7,16.77,247.5,cropland,weathered_rock,12.0,22.9,37.9,28.2,34.9,0,n/a,0,low
SYN_E_00472,SYNTHETIC_NER,2022-09-19,Manipur,unspecified,28.25633,94.18103,2266.7,39.37,141.1,grassland,weathered_rock,23.0,51.1,111.4,75.6,33.8,1,rock slide,0,low
SYN_E_00490,SYNTHETIC_NER,2015-09-17,Arunachal Pradesh,unspecified,24.86586,93.20845,2650.6,36.9,208.3,forest,residual_soil,26.8,72.9,150.4,102.4,37.7,1,mudslide,0,low
SYN_N_01462,SYNTHETIC_NER,2019-04-24,Meghalaya,unspecified,23.49377,89.71626,672.8,20.95,50.2,forest,weathered_rock,19.3,45.0,75.0,54.9,21.3,0,n/a,0,low
SYN_N_01045,SYNTHETIC_NER,2015-07-08,Tripura,unspecified,23.03466,89.38036,80.3,19.02,72.3,forest,residual_soil,28.3,90.0,165.2,115.2,33.4,0,n/a,0,low
SYN_E_00831,SYNTHETIC_NER,2017-04-14,Meghalaya,unspecified,26.78049,89.9006,1441.4,34.93,195.4,forest,colluvium,110.3,249.6,351.3,272.6,36.9,1,mudslide,0,low
SYN_N_01605,SYNTHETIC_NER,2023-09-17,Tripura,unspecified,22.15609,89.52556,138.4,22.42,7.9,bare,colluvium,12.7,26.9,48.9,35.1,17.3,0,n/a,0,low
SYN_N_01333,SYNTHETIC_NER,2018-05-19,Tripura,unspecified,28.87888,89.41131,496.8,5.82,289.3,forest,residual_soil,25.8,78.7,145.8,101.7,40.2,0,n/a,0,low
SYN_N_02060,SYNTHETIC_NER,2019-03-27,Manipur,unspecified,26.23412,96.54004,2602.8,13.45,350.5,cropland,weathered_rock,12.4,33.8,53.7,39.5,13.3,0,n/a,0,low
SYN_N_01268,SYNTHETIC_NER,2024-08-09,Manipur,unspecified,24.78289,89.07232,2060.0,15.01,9.0,forest,unknown,14.4,28.7,42.6,32.8,23.0,0,n/a,0,low
SYN_N_02111,SYNTHETIC_NER,2020-08-04,Manipur,unspecified,23.15517,94.17373,2512.0,44.23,52.6,cropland,unknown,8.4,26.3,42.2,30.7,13.6,0,n/a,0,low
SYN_N_02161,SYNTHETIC_NER,2016-12-22,Manipur,unspecified,23.48364,96.51964,2894.5,31.94,355.6,forest,residual_soil,18.3,37.6,63.3,46.6,22.3,0,n/a,0,low
SYN_N_01794,SYNTHETIC_NER,2016-06-16,Assam,unspecified,28.7667,91.54292,324.3,28.56,98.0,built-up,weathered_rock,10.7,21.6,36.9,27.1,30.2,0,n/a,0,low
SYN_N_01453,SYNTHETIC_NER,2020-09-23,Assam,unspecified,25.3166,92.95356,534.2,13.05,31.6,grassland,residual_soil,8.2,25.8,51.0,34.9,23.6,0,n/a,0,low
